Android 10,Linux armv81,8,4,Google Inc. (Qualcomm),"ANGLE (Qualcomm, Adreno (TM) 610, OpenGL ES 3.2)",384x857,Chrome/114.0.0.0,62.139.220.64,Africa,Egypt,Cairo,Cairo,Internet-DSL-Service,ETISALAT MISR,31.1642853 deg,31.5136727 deg,100 m,46.30000305175781 m,Not Available,Not Available
Android 10,Linux armv81,8,4,Google Inc. (Qualcomm),"ANGLE (Qualcomm, Adreno (TM) 610, OpenGL ES 3.2)",384x857,Chrome/114.0.0.0,62.139.220.64,Africa,Egypt,Cairo,Cairo,Internet-DSL-Service,ETISALAT MISR,31.1642827 deg,31.5136811 deg,100 m,46.400001525878906 m,Not Available,Not Available
Android 10,Linux armv81,8,4,Google Inc. (Qualcomm),"ANGLE (Qualcomm, Adreno (TM) 610, OpenGL ES 3.2)",384x857,Chrome/114.0.0.0,62.139.220.64,Africa,Egypt,Cairo,Cairo,Internet-DSL-Service,ETISALAT MISR,31.1642779 deg,31.5136613 deg,100 m,46.400001525878906 m,Not Available,Not Available
Android 10,Linux armv81,8,4,Google Inc. (Qualcomm),"ANGLE (Qualcomm, Adreno (TM) 610, OpenGL ES 3.2)",384x857,Chrome/114.0.0.0,62.139.220.64,Africa,Egypt,Cairo,Cairo,Internet-DSL-Service,ETISALAT MISR,31.1642834 deg,31.5136847 deg,20 m,46.400001525878906 m,Not Available,Not Available
Android 10,Linux armv81,8,4,Google Inc. (Qualcomm),"ANGLE (Qualcomm, Adreno (TM) 610, OpenGL ES 3.2)",384x857,Chrome/114.0.0.0,62.139.220.64,Africa,Egypt,Cairo,Cairo,Internet-DSL-Service,ETISALAT MISR,31.164282 deg,31.5136646 deg,18.5310001373291 m,46.400001525878906 m,265.4013977050781 deg,0.19214724004268646 m/s
Android 10,Linux armv81,8,4,Google Inc. (Qualcomm),"ANGLE (Qualcomm, Adreno (TM) 610, OpenGL ES 3.2)",384x857,Chrome/114.0.0.0,62.139.220.64,Africa,Egypt,Cairo,Cairo,Internet-DSL-Service,ETISALAT MISR,31.1642812 deg,31.51366 deg,20.824600219726562 m,46.400001525878906 m,Not Available,Not Available
Android 10,Linux armv81,8,4,Google Inc. (Qualcomm),"ANGLE (Qualcomm, Adreno (TM) 610, OpenGL ES 3.2)",384x857,Chrome/114.0.0.0,62.139.220.64,Africa,Egypt,Cairo,Cairo,Internet-DSL-Service,ETISALAT MISR,31.1642812 deg,31.5136597 deg,15.600000381469727 m,46.400001525878906 m,266.7281799316406 deg,0.35657012462615967 m/s
